cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas
68464,MOGOTES,SANTANDER,6.475246,-72.969807,5,2,8880.8,11.0,0,0,,0,0,0
68468,MOLAGAVITA,SANTANDER,6.67432,-72.809175,0,0,2975.6,0.0,0,0,,0,0,0
68498,OCAMONTE,SANTANDER,6.339988,-73.122563,10,2,1893.9,0.0,0,0,,0,0,0
68500,OIBA,SANTANDER,6.26521,-73.299791,10,3,10707.7,927.0,0,0,,0,0,0
68502,ONZAGA,SANTANDER,6.344104,-72.816766,0,0,0,0,0,0,,0,0,0
68522,PALMAR,SANTANDER,6.537789,-73.29109,1,1,0.0,0.0,0,0,,0,0,0
68524,PALMAS DEL SOCORRO,SANTANDER,6.406139,-73.287764,0,0,0,0,0,0,,0,0,0
68533,PÁRAMO,SANTANDER,6.416811,-73.17022,1,1,636.5,0.0,0,0,,0,0,0
68547,PIEDECUESTA,SANTANDER,6.997245,-73.054795,29,5,4480.3,0.0,0,0,,0,0,0
68549,PINCHOTE,SANTANDER,6.531552,-73.174209,4,2,532.8,0.0,0,0,,0,0,0
68572,PUENTE NACIONAL,SANTANDER,5.878381,-73.677567,0,0,0,0,0,0,,0,2,26.8
68573,PUERTO PARRA,SANTANDER,6.650785,-74.056129,0,0,0,0,0,0,0.8,1,3,32279.7
68575,PUERTO WILCHES,SANTANDER,7.344057,-73.899909,22,2,200.0,0.0,0,0,,0,0,0
68615,RIONEGRO,SANTANDER,7.265014,-73.150177,27,8,29139.1,0.0,0,0,,0,2,1774.1
68655,SABANA DE TORRES,SANTANDER,7.391919,-73.49906,14,3,21366.7,843.0,0,0,,0,2,325.9
68669,SAN ANDRÉS,SANTANDER,6.811511,-72.848864,0,0,0.0,0.0,0,0,,0,0,0
68673,SAN BENITO,SANTANDER,6.126656,-73.50907,3,3,765.0,0.0,0,0,,0,0,0
68679,SAN GIL,SANTANDER,6.551952,-73.134776,24,4,9123.7,0.0,0,0,,0,0,0
68682,SAN JOAQUÍN,SANTANDER,6.427548,-72.867638,0,0,0,0,0,0,,0,0,0
68684,SAN JOSÉ DE MIRANDA,SANTANDER,6.658995,-72.733616,0,0,4937.4,0.0,0,0,,0,0,0
68686,SAN MIGUEL,SANTANDER,6.575315,-72.644123,15,3,4488.6,582.0,0,0,,0,0,0
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,6.880383,-73.411024,52,4,5650.0,494.0,0,0,,0,16,695.3
68705,SANTA BÁRBARA,SANTANDER,6.990996,-72.907445,0,0,0.0,0.0,0,0,,0,1,6593.3
68720,SANTA HELENA DEL OPÓN,SANTANDER,6.339565,-73.616716,0,0,0,0,0,0,,0,0,0
68745,SIMACOTA,SANTANDER,6.443469,-73.337368,0,0,0,0,0,0,,0,0,0
68755,SOCORRO,SANTANDER,6.46387,-73.261198,1,1,1076.0,0.0,0,0,,0,0,0
68770,SUAITA,SANTANDER,6.101329,-73.44165,0,0,0,0,0,0,,0,1,1.0
68773,SUCRE,SANTANDER,5.918743,-73.790975,2,2,7699.5,267.0,0,0,,0,0,0
68780,SURATÁ,SANTANDER,7.36658,-72.984232,0,0,2537.4,0.0,0,0,,0,0,0
68820,TONA,SANTANDER,7.201417,-72.967023,0,0,1070.0,0.0,0,0,,0,0,0
68855,VALLE DE SAN JOSÉ,SANTANDER,6.448028,-73.143507,1,1,595.8,0.0,0,0,,0,0,0
68861,VÉLEZ,SANTANDER,6.009275,-73.672447,36,4,1087.0,0.0,0,0,,0,0,0
68867,VETAS,SANTANDER,7.30981,-72.871041,14,3,50533.0,564.0,0,0,,0,0,0
68872,VILLANUEVA,SANTANDER,6.670078,-73.174307,9,4,5694.6,0.0,0,0,,0,1,24.1
68895,ZAPATOCA,SANTANDER,6.814387,-73.268034,4,3,1070.8,0.0,0,0,,0,3,912.0
70001,SINCELEJO,SUCRE,9.302322,-75.395445,9,6,11672.6,0.0,0,0,,0,0,0
70110,BUENAVISTA,SUCRE,9.319794,-74.972827,0,0,0,0,0,0,,0,0,0
70124,CAIMITO,SUCRE,8.789324,-75.117141,0,0,2416.9,0.0,0,0,,0,0,0
70204,COLOSÓ,SUCRE,9.494192,-75.353256,4,2,0.0,0.0,1,0,,0,1,39.8
70215,COROZAL,SUCRE,9.318749,-75.293048,0,0,102.7,0.0,0,0,,0,0,0
70221,COVEÑAS,SUCRE,9.402779,-75.680158,0,0,0,0,0,0,,0,1,1818.6
70230,CHALÁN,SUCRE,9.545352,-75.312697,0,0,0,0,1,0,,0,2,6985.9
70233,EL ROBLE,SUCRE,9.100647,-75.198378,0,0,0,0,0,0,,0,1,120.0
70235,GALERAS,SUCRE,9.160379,-75.04959,0,0,0,0,0,0,,0,1,1575.5
70265,GUARANDA,SUCRE,8.468556,-74.537749,2,2,0.0,0.0,0,0,,0,0,0
70400,LA UNIÓN,SUCRE,8.853975,-75.276056,0,0,923.3,0.0,0,0,,0,0,0
70418,LOS PALMITOS,SUCRE,9.380269,-75.268716,0,0,0,0,1,0,,0,0,0
70429,MAJAGUAL,SUCRE,8.541163,-74.628077,0,0,0,0,0,0,,0,0,0
70473,MORROA,SUCRE,9.331395,-75.305949,0,0,8901.0,0.0,1,0,,0,0,0
70508,OVEJAS,SUCRE,9.527176,-75.229037,0,0,0.0,0.0,1,0,,0,2,378.0
70523,PALMITO,SUCRE,9.333157,-75.541264,0,0,0,0,1,0,,0,0,0
70670,SAMPUÉS,SUCRE,9.183193,-75.380222,2,1,0.0,0.0,0,0,,0,1,2.3
70678,SAN BENITO ABAD,SUCRE,8.930108,-75.031089,0,0,0.0,0.0,0,0,,0,0,0
70702,SAN JUAN DE BETULIA,SUCRE,9.273066,-75.243565,0,0,0,0,0,0,,0,0,0
70708,SAN MARCOS,SUCRE,8.661774,-75.133831,0,0,0.0,0.0,0,0,,0,1,27.8
70713,SAN ONOFRE,SUCRE,9.736955,-75.522398,0,0,0.0,0.0,1,0,,0,2,124400.5
70717,SAN PEDRO,SUCRE,9.39625,-75.063647,0,0,0,0,0,0,,0,0,0
70742,SAN LUIS DE SINCÉ,SUCRE,9.244308,-75.145999,0,0,0,0,0,0,,0,0,0
70771,SUCRE,SUCRE,8.811737,-74.723175,0,0,11404.9,0.0,0,0,,0,0,0
70820,SANTIAGO DE TOLÚ,SUCRE,9.525387,-75.581112,0,0,0.0,0.0,0,0,,0,1,2955.2
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,9.451819,-75.44085,46,11,5263.9,0.0,1,0,,0,3,814.5
73001,IBAGUÉ,TOLIMA,4.432248,-75.19425,33,12,22448.2,0.0,0,0,,0,12,10023.0
73024,ALPUJARRA,TOLIMA,3.391548,-74.9329,0,0,0,0,0,0,,0,0,0
73026,ALVARADO,TOLIMA,4.567356,-74.953418,14,4,11155.8,0.0,0,0,,0,2,233.6
73030,AMBALEMA,TOLIMA,4.782682,-74.764429,5,2,14102.1,772.0,0,0,,0,0,0
73043,ANZOÁTEGUI,TOLIMA,4.631756,-75.093772,0,0,2831.8,4.0,0,0,,0,5,962.6
73055,ARMERO,TOLIMA,5.030744,-74.884438,9,3,7789.0,0.0,0,0,,0,1,637.4
73067,ATACO,TOLIMA,3.590591,-75.382545,9,4,13219.4,563.0,1,0,,0,0,0
73124,CAJAMARCA,TOLIMA,4.438812,-75.431971,0,0,670.1,0.0,0,0,,0,7,3299.0
73148,CARMEN DE APICALÁ,TOLIMA,4.152334,-74.717633,9,2,18361.4,810.0,0,0,,0,0,0
73152,CASABIANCA,TOLIMA,5.078465,-75.120966,0,0,474.9,354.0,0,0,,0,0,0
73168,CHAPARRAL,TOLIMA,3.722918,-75.480765,21,7,24452.7,892.0,1,0,,0,0,0
73200,COELLO,TOLIMA,4.287276,-74.898464,89,15,15287.9,0.0,0,0,0.51,1,0,0
73217,COYAIMA,TOLIMA,3.798036,-75.193862,6,4,26781.2,1842.0,0,0,,0,0,0
73226,CUNDAY,TOLIMA,4.059259,-74.692227,0,0,0,0,0,0,,0,0,0
73236,DOLORES,TOLIMA,3.539072,-74.896761,0,0,34.3,0.0,0,0,,0,0,0
73268,ESPINAL,TOLIMA,4.151314,-74.885446,61,9,6132.3,0.0,0,0,,0,0,0
73270,FALAN,TOLIMA,5.123104,-74.953007,12,4,5342.6,400.0,0,0,,0,0,0
73275,FLANDES,TOLIMA,4.276373,-74.818763,53,8,5233.2,0.0,0,0,0.527,3,0,0
73283,FRESNO,TOLIMA,5.153576,-75.035722,2,2,1889.3,250.0,0,0,,0,0,0
73319,GUAMO,TOLIMA,4.030992,-74.968135,38,8,3538.8,0.0,0,0,,0,0,0
73347,HERVEO,TOLIMA,5.080228,-75.177151,0,0,0,0,0,0,,0,1,199.8
73349,HONDA,TOLIMA,5.211816,-74.75699,6,5,6640.7,0.0,0,0,,0,3,8104.6
73352,ICONONZO,TOLIMA,4.176487,-74.531969,9,3,4926.6,0.0,0,0,,0,1,1.6
73408,LÉRIDA,TOLIMA,4.862046,-74.910716,10,4,14266.7,0.0,0,0,,0,0,0
73411,LÍBANO,TOLIMA,4.92042,-75.061959,31,5,8285.8,8.0,0,0,,0,1,83.5
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,5.199708,-74.889276,0,0,12008.3,368.0,0,0,,0,1,569.3
73449,MELGAR,TOLIMA,4.203655,-74.641317,55,7,13273.3,0.0,0,0,,0,0,0
73461,MURILLO,TOLIMA,4.874341,-75.171022,0,0,2560.0,0.0,0,0,0.8,1,5,1604.0
73483,NATAGAIMA,TOLIMA,3.624324,-75.093182,3,3,0,0,0,0,,0,3,193.2
73504,ORTEGA,TOLIMA,3.934916,-75.222601,26,10,13070.2,91.0,0,0,,0,0,0
73520,PALOCABILDO,TOLIMA,5.120918,-75.022167,0,0,30.9,289.0,0,0,,0,1,22.6
73547,PIEDRAS,TOLIMA,4.543951,-74.878106,4,2,4424.0,0.0,0,0,,0,0,0
73555,PLANADAS,TOLIMA,3.197911,-75.644163,0,0,0,0,1,0,,0,1,0.1
73563,PRADO,TOLIMA,3.750939,-74.927447,0,0,0,0,0,0,,0,2,97.8
73585,PURIFICACIÓN,TOLIMA,3.857246,-74.935555,0,0,1500.0,0.0,0,0,,0,0,0
73616,RIOBLANCO,TOLIMA,3.529932,-75.644069,0,0,0,0,1,0,,0,1,21.8
73622,RONCESVALLES,TOLIMA,4.011567,-75.605959,0,0,0.0,0.0,0,0,,0,10,131694.4
73624,ROVIRA,TOLIMA,4.239019,-75.240648,15,6,3133.2,0.0,0,0,,0,3,334.3
73671,SALDAÑA,TOLIMA,3.929815,-75.016852,18,5,1477.8,759.0,0,0,0.69,1,0,0
73675,SAN ANTONIO,TOLIMA,3.914146,-75.480074,0,0,0,0,0,0,,0,1,5.0
73678,SAN LUIS,TOLIMA,4.133721,-75.095804,81,19,24796.5,339.0,0,0,,0,0,0
73686,SANTA ISABEL,TOLIMA,4.713606,-75.097934,6,5,7630.3,0.0,0,0,,0,2,95.0
73770,SUÁREZ,TOLIMA,4.048891,-74.831885,27,7,5300.5,106.0,0,0,,0,1,33.8
73854,VALLE DE SAN JUAN,TOLIMA,4.197494,-75.115669,24,6,26763.0,903.0,0,0,,0,0,0
73861,VENADILLO,TOLIMA,4.717878,-74.929333,9,3,8121.3,878.0,0,0,,0,4,333.9
73870,VILLAHERMOSA,TOLIMA,5.030452,-75.117729,12,4,0.0,0.0,0,0,,0,4,326.0
73873,VILLARRICA,TOLIMA,3.936902,-74.600285,0,0,1543.3,0.0,0,0,,0,2,64154.9
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,3.413686,-76.52133,41,10,21634.3,0.0,0,0,,0,8,7708.8
76020,ALCALÁ,VALLE DEL CAUCA,4.674994,-75.779792,0,0,0,0,0,0,,0,1,3.5
76036,ANDALUCÍA,VALLE DEL CAUCA,4.171713,-76.167925,3,1,0.0,0.0,0,0,,0,9,203.5
76041,ANSERMANUEVO,VALLE DEL CAUCA,4.794984,-75.992003,48,7,5125.3,0.0,0,0,,0,0,0
76054,ARGELIA,VALLE DEL CAUCA,4.726945,-76.119905,0,0,0,0,0,0,,0,1,46.7
76100,BOLÍVAR,VALLE DEL CAUCA,4.337846,-76.183583,3,2,10075.0,0.0,0,0,,0,6,90.6
76109,BUENAVENTURA,VALLE DEL CAUCA,3.875708,-77.01074,4,3,13158.3,1882.0,1,0,,0,4,108604.9
76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,3.900736,-76.298979,23,3,1447.0,0.0,0,0,,0,2,8930.4
76113,BUGALAGRANDE,VALLE DEL CAUCA,4.208358,-76.15682,17,3,4315.2,25.0,0,0,,0,0,0
76122,CAICEDONIA,VALLE DEL CAUCA,4.334808,-75.830594,46,3,12911.4,379.0,0,0,,0,3,115.3
76126,CALIMA,VALLE DEL CAUCA,3.933664,-76.484132,1,1,6992.6,0.0,0,0,,0,4,18692.2
76130,CANDELARIA,VALLE DEL CAUCA,3.408354,-76.346519,6,3,5375.2,0.0,0,0,,0,1,11.9
76147,CARTAGO,VALLE DEL CAUCA,4.742192,-75.924374,27,5,8556.2,0.0,0,0,,0,1,88.9
76233,DAGUA,VALLE DEL CAUCA,3.657318,-76.68886,0,0,1906.0,0.0,0,0,,0,18,200806.7
76243,EL ÁGUILA,VALLE DEL CAUCA,4.906062,-76.042779,2,1,3180.2,695.0,0,0,,0,7,189.2
76246,EL CAIRO,VALLE DEL CAUCA,4.760874,-76.221611,0,0,0,0,0,0,,0,28,40773.4
76248,EL CERRITO,VALLE DEL CAUCA,3.684229,-76.311972,4,2,3862.4,0.0,0,0,,0,0,0
76250,EL DOVIO,VALLE DEL CAUCA,4.510452,-76.237084,0,0,1578.5,0.0,0,0,,0,10,109.9
76275,FLORIDA,VALLE DEL CAUCA,3.324118,-76.234199,1,1,1151.0,0.0,1,0,,0,1,2846.8
76306,GINEBRA,VALLE DEL CAUCA,3.724181,-76.268068,1,1,11510.0,0.0,0,0,,0,23,66707.9
76318,GUACARÍ,VALLE DEL CAUCA,3.761815,-76.330911,0,0,969.2,0.0,0,0,,0,0,0
76364,JAMUNDÍ,VALLE DEL CAUCA,3.258751,-76.538472,84,17,32332.1,0.0,0,0,,0,6,1961.2
76377,LA CUMBRE,VALLE DEL CAUCA,3.649268,-76.56805,0,0,21.4,0.0,0,0,,0,6,1338.7
76400,LA UNIÓN,VALLE DEL CAUCA,4.533869,-76.099661,0,0,2130.0,0.0,0,0,,0,0,0
76403,LA VICTORIA,VALLE DEL CAUCA,4.523603,-76.036529,9,4,11455.6,716.0,0,0,,0,1,87.8
76497,OBANDO,VALLE DEL CAUCA,4.575712,-75.974709,0,0,440.0,0.0,0,0,,0,2,20.4
76520,PALMIRA,VALLE DEL CAUCA,3.531544,-76.298846,25,7,9262.2,682.0,0,0,,0,3,196.7
76563,PRADERA,VALLE DEL CAUCA,3.419793,-76.241799,0,0,245.0,0.0,1,0,,0,12,4056.4
76606,RESTREPO,VALLE DEL CAUCA,3.821351,-76.523329,1,1,5071.4,258.0,0,0,,0,7,86528.7
76616,RIOFRÍO,VALLE DEL CAUCA,4.156908,-76.288313,7,3,9996.9,0.0,0,0,0.67,1,4,20.9
76622,ROLDANILLO,VALLE DEL CAUCA,4.413601,-76.152277,9,5,7438.0,0.0,0,0,,0,5,13619.7
76670,SAN PEDRO,VALLE DEL CAUCA,3.995073,-76.228692,0,0,0,0,0,0,,0,8,686.5
76736,SEVILLA,VALLE DEL CAUCA,4.270714,-75.931629,3,2,3601.0,0.0,0,0,,0,0,0
76823,TORO,VALLE DEL CAUCA,4.608085,-76.076859,0,0,0,0,0,0,,0,0,0
76828,TRUJILLO,VALLE DEL CAUCA,4.212037,-76.318818,4,2,4949.0,198.0,0,0,,0,11,4831.6
76834,TULUÁ,VALLE DEL CAUCA,4.085399,-76.197731,6,1,18254.0,299.0,0,0,,0,9,2258.9
76845,ULLOA,VALLE DEL CAUCA,4.703623,-75.737808,0,0,0,0,0,0,,0,2,17.1
76863,VERSALLES,VALLE DEL CAUCA,4.575019,-76.199203,0,0,0,0,0,0,,0,6,94.7
76869,VIJES,VALLE DEL CAUCA,3.698686,-76.441804,21,3,7281.1,0.0,0,0,,0,1,5.1
76890,YOTOCO,VALLE DEL CAUCA,3.861241,-76.382698,33,3,7186.9,0.0,0,0,,0,4,4773.4
76892,YUMBO,VALLE DEL CAUCA,3.540097,-76.499893,121,21,19490.7,1272.0,0,0,0.68,1,8,6801.0
76895,ZARZAL,VALLE DEL CAUCA,4.392658,-76.070795,8,2,7729.1,0.0,0,0,,0,2,100.6
81001,ARAUCA,ARAUCA,7.072726,-70.747408,6,3,189.6,709.0,0,0,,0,3,344.0
81065,ARAUQUITA,ARAUCA,7.02702,-71.426733,3,3,1938.0,0.0,1,0,,0,0,0
81220,CRAVO NORTE,ARAUCA,6.303913,-70.204286,0,0,0.0,0.0,0,0,0.766,12,4,332569.0
81300,FORTUL,ARAUCA,6.796695,-71.76877,0,0,0,0,1,0,,0,0,0
81591,PUERTO RONDÓN,ARAUCA,6.281461,-71.10339,0,0,0,0,0,0,,0,5,16072.3
81736,SARAVENA,ARAUCA,6.953926,-71.872812,12,3,3871.5,202.0,1,0,,0,2,4173.9
81794,TAME,ARAUCA,6.453324,-71.754427,27,5,2123.6,0.0,1,0,,0,1,1647.5
85001,YOPAL,CASANARE,5.327102,-72.396132,67,10,8787.3,0.0,0,0,0.74,11,9,6073.9
85010,AGUAZUL,CASANARE,5.172641,-72.546838,58,6,6643.6,0.0,0,0,,0,0,0
85015,CHÁMEZA,CASANARE,5.214527,-72.87016,0,0,0,0,0,0,,0,0,0
85125,HATO COROZAL,CASANARE,6.154099,-71.764213,20,3,8974.3,683.0,0,0,,0,1,516.8
85136,LA SALINA,CASANARE,6.127762,-72.334978,1,1,0,0,0,0,,0,1,33.6
85139,MANÍ,CASANARE,4.81681,-72.281384,7,3,3345.0,0.0,0,0,0.6,1,12,20172.3
85162,MONTERREY,CASANARE,4.877017,-72.894065,20,3,6144.0,0.0,0,0,,0,1,8.5
85225,NUNCHÍA,CASANARE,5.636474,-72.195323,24,6,6887.1,0.0,0,0,,0,3,87.2
85230,OROCUÉ,CASANARE,4.790258,-71.338533,6,2,7500.0,0.0,0,0,,0,16,24902.5
85250,PAZ DE ARIPORO,CASANARE,5.879827,-71.890348,16,2,2460.0,0.0,0,0,,0,4,2240.9
85263,PORE,CASANARE,5.72773,-71.99286,10,3,13960.6,0.0,0,0,,0,1,498.3
85279,RECETOR,CASANARE,5.229181,-72.760991,6,2,7677.8,0.0,0,0,,0,2,3404.9
85300,SABANALARGA,CASANARE,4.854787,-73.038696,6,2,900.0,0.0,0,0,,0,0,0
85315,SÁCAMA,CASANARE,6.096738,-72.250157,0,0,0,0,0,0,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,5.422397,-71.732198,0,0,0,0,0,0,,0,14,30547.0
85400,TÁMARA,CASANARE,5.829543,-72.16165,0,0,0,0,0,0,,0,1,414.4
85410,TAURAMENA,CASANARE,5.018977,-72.74662,16,3,7396.0,0.0,0,0,,0,3,213.5
85430,TRINIDAD,CASANARE,5.412178,-71.662812,0,0,305.0,0.0,0,0,,0,13,7965.4
85440,VILLANUEVA,CASANARE,4.61035,-72.927797,46,3,9346.4,0.0,0,0,,0,1,18.0
86001,MOCOA,PUTUMAYO,1.151172,-76.654238,5,4,13023.8,1890.0,1,271.0,,0,4,3854.5
86219,COLÓN,PUTUMAYO,1.190133,-76.972566,0,0,531.0,0.0,0,1.0,,0,0,0
86320,ORITO,PUTUMAYO,0.663593,-76.873276,22,3,16809.8,0.0,1,1050.0,,0,7,10683.7
86568,PUERTO ASÍS,PUTUMAYO,0.505627,-76.496887,0,0,11721.0,0.0,1,1571.0,,0,6,193.3
86569,PUERTO CAICEDO,PUTUMAYO,0.687784,-76.606118,7,5,7226.6,0.0,1,1005.0,,0,0,0
86571,PUERTO GUZMÁN,PUTUMAYO,0.962854,-76.407663,5,4,8533.9,0.0,1,7053.0,,0,0,0
86573,PUERTO LEGUÍZAMO,PUTUMAYO,-0.192318,-74.781842,0,0,6967.9,0.0,1,4950.0,,0,0,0
86749,SIBUNDOY,PUTUMAYO,1.20026,-76.917814,0,0,560.0,0.0,0,0,,0,0,0
86755,SAN FRANCISCO,PUTUMAYO,1.174194,-76.879283,1,1,12035.0,640.0,0,26.0,,0,1,37581.9
86757,SAN MIGUEL,PUTUMAYO,0.34346,-76.91217,3,3,3419.0,0.0,1,207.0,,0,0,0
86760,SANTIAGO,PUTUMAYO,1.147076,-77.002641,0,0,270.0,0.0,0,156.0,,0,5,50092.1
86865,VALLE DEL GUAMUEZ,PUTUMAYO,0.423506,-76.906751,1,1,1132.0,0.0,1,656.0,,0,0,0
86885,VILLAGARZÓN,PUTUMAYO,1.028821,-76.61721,2,2,5498.0,453.0,1,555.0,,0,1,9.0
88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.578108,-81.707181,0,0,0,0,0,0,,0,2,45.9
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",13.373185,-81.368386,0,0,0,0,0,0,,0,3,6215761.2
91001,LETICIA,AMAZONAS,-4.19895,-69.941721,0,0,908.5,0.0,0,171.0,,0,0,0
91263,EL ENCANTO,AMAZONAS,-1.74806,-73.207114,0,0,0,0,0,91.0,,0,0,0
91405,LA CHORRERA,AMAZONAS,-1.442617,-72.791889,0,0,0,0,0,300.0,,0,0,0
91407,LA PEDRERA,AMAZONAS,-1.320301,-69.585499,0,0,0,0,0,191.0,,0,0,0
91430,LA VICTORIA,AMAZONAS,0.054936,-71.223208,0,0,0,0,0,43.0,,0,0,0
91460,MIRITÍ - PARANÁ,AMAZONAS,-0.888833,-70.98893,0,0,0,0,0,227.0,,0,0,0
91530,PUERTO ALEGRÍA,AMAZONAS,-1.005674,-74.014461,0,0,0,0,0,289.0,,0,0,0
91536,PUERTO ARICA,AMAZONAS,-2.147039,-71.752186,0,0,0,0,0,144.0,,0,0,0
91540,PUERTO NARIÑO,AMAZONAS,-3.779934,-70.364937,0,0,0,0,0,42.0,,0,1,267240.6
91669,PUERTO SANTANDER,AMAZONAS,-0.621184,-72.384213,0,0,0,0,0,1618.0,,0,0,0
91798,TARAPACÁ,AMAZONAS,-2.890126,-69.741745,0,0,0,0,0,242.0,,0,0,0
94001,INÍRIDA,GUAINÍA,3.866764,-67.918613,0,0,18390.2,0.0,0,657.0,,0,2,998.2
94343,BARRANCOMINAS,GUAINÍA,3.494178,-69.814066,0,0,0,0,0,657.0,,0,0,0
94883,SAN FELIPE,GUAINÍA,1.912495,-67.067848,0,0,0,0,0,44.0,,0,0,0
94884,PUERTO COLOMBIA,GUAINÍA,2.726438,-67.566774,0,0,0,0,0,299.0,,0,0,0
94885,LA GUADALUPE,GUAINÍA,1.632464,-66.963692,0,0,0,0,0,84.0,,0,0,0
94886,CACAHUAL,GUAINÍA,3.52617,-67.413312,0,0,0,0,0,1137.0,,0,0,0
94887,PANA PANA,GUAINÍA,1.865668,-69.0099,0,0,0,0,0,122.0,,0,1,1100091.4
94888,MORICHAL,GUAINÍA,2.265132,-69.919404,0,0,0,0,0,144.0,,0,0,0
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,2.565932,-72.639254,6,2,14342.6,0.0,1,19347.0,,0,0,0
95015,CALAMAR,GUAVIARE,1.960982,-72.655197,0,0,0,0,1,10733.0,,0,0,0
95025,EL RETORNO,GUAVIARE,2.330164,-72.627304,0,0,0.0,0.0,1,7611.0,,0,7,7231.3
95200,MIRAFLORES,GUAVIARE,1.337539,-71.950416,0,0,175.0,0.0,1,2091.0,,0,0,0
97001,MITÚ,VAUPÉS,1.253151,-70.232641,0,0,2649.5,0.0,0,1330.0,,0,0,0
97161,CARURÚ,VAUPÉS,1.016116,-71.30221,0,0,0,0,0,414.0,,0,0,0
97511,PACOA,VAUPÉS,0.020698,-71.004339,0,0,0,0,0,632.0,,0,0,0
97666,TARAIRA,VAUPÉS,-0.564984,-69.635497,1,1,109.3,0.0,0,197.0,,0,0,0
97777,PAPUNAHUA,VAUPÉS,1.908124,-70.76091,0,0,0,0,0,120.0,,0,0,0
97889,YAVARATÉ,VAUPÉS,0.609142,-69.203337,0,0,0,0,0,337.0,,0,0,0
99001,PUERTO CARREÑO,VICHADA,6.186636,-67.487095,2,2,11917.4,0.0,0,0,,0,11,7883.2
99524,LA PRIMAVERA,VICHADA,5.486309,-70.410515,0,0,132.0,0.0,0,0,,0,27,50920.8
99624,SANTA ROSALÍA,VICHADA,5.136393,-70.859499,0,0,20.0,0.0,0,0,,0,37,30685.4
99773,CUMARIBO,VICHADA,4.446352,-69.795533,0,0,920.4,0.0,0,6163.0,,0,0,0
